,TOV_team,F_tech,team_score,opponent_team_score,largest_lead,OT_length_min_tot,rest_days,attendance,tz_dif_H_E,prev_game_dist,home_away_NS,travel_dist,shooting_efficiency,rebound_score,assist_turnover_ratio,defensive_impact
nebraska_cornhuskers,0.375,0.125,78.53125,64.1875,21.5,,,,,,0.1875,515.34375,0.4714709571414337,42.09375,1.31146937572876,-5.28125
san_diego_toreros,0.6896551724137931,0.06896551724137931,66.58620689655173,65.62068965517241,10.310344827586206,,,,0.0,,-0.034482758620689655,402.9310344827586,0.43909747061134996,35.13793103448276,0.8196764738669446,-6.206896551724138
san_francisco_dons,0.3870967741935484,0.1935483870967742,68.19354838709677,68.19354838709677,12.0,,,,-0.06451612903225806,,-0.12903225806451613,442.80645161290323,0.44265482024947267,33.774193548387096,1.0637730967502264,-7.645161290322581
drake_bulldogs,0.5666666666666667,0.0,74.66666666666667,67.9,16.9,,,,,,0.1,,0.4653112645248752,40.833333333333336,1.1150176845818598,-3.533333333333333
sacramento_state_hornets,0.7666666666666667,0.0,64.8,65.56666666666666,8.966666666666667,,,,,,-0.06666666666666667,,0.4502048669261054,34.266666666666666,1.0003572231861706,-6.7
illinois_state_redbirds,0.5806451612903226,0.03225806451612903,65.06451612903226,63.0,10.548387096774194,,,,,,-0.06451612903225806,,0.48141447654506625,33.45161290322581,0.8002914200494847,-6.806451612903226
indiana_state_sycamores,1.032258064516129,0.22580645161290322,64.0,65.61290322580645,10.451612903225806,,,,,,-0.0967741935483871,,0.4457227115800197,33.87096774193548,0.7735556437802215,-7.935483870967742
georgia_southern_eagles,0.7692307692307693,0.0,78.07692307692308,68.46153846153847,16.884615384615383,,,,,,0.07692307692307693,,0.44797150210751996,46.34615384615385,0.7133369567345114,-4.461538461538462
louisiana_tech_lady_techsters,0.53125,0.0625,67.5625,60.125,16.125,,,,,,-0.0625,,0.4841777059603615,35.0,0.8561501701879992,-3.65625
jarvis_christian_bulldogs,0.3333333333333333,0.0,56.0,84.66666666666667,2.6666666666666665,,,,,,0.0,,0.3945954630165156,35.666666666666664,0.39561157796451907,-17.0
eastern_michigan_eagles,0.4230769230769231,0.19230769230769232,66.46153846153847,71.92307692307692,9.923076923076923,,,,,,0.0,,0.4166720491928842,37.26923076923077,0.697521006883355,-4.8076923076923075
florida_international_panthers,1.0333333333333334,0.0,64.0,62.3,10.8,,,,,,0.06666666666666667,,0.42498043480194075,33.86666666666667,0.7322329623894102,-7.966666666666667
san_diego_state_aztecs,0.7419354838709677,0.16129032258064516,62.645161290322584,63.74193548387097,8.935483870967742,,,,,,0.06451612903225806,,0.41950034178003276,37.83870967741935,0.949791664470332,-7.580645161290323
furman_paladins,0.7777777777777778,0.1111111111111111,65.5925925925926,60.888888888888886,15.074074074074074,,,,,,-0.037037037037037035,,0.4225646659593265,42.111111111111114,0.8461029680800921,-5.888888888888889
california_golden_bears,0.625,0.3333333333333333,68.45833333333333,66.41666666666667,13.625,,,,,,0.20833333333333334,,0.45669739926126596,37.458333333333336,0.9593088726127325,-5.458333333333333
ole_miss_rebels,0.5517241379310345,0.3103448275862069,67.41379310344827,56.275862068965516,18.448275862068964,,,,-0.10344827586206896,,0.13793103448275862,457.13793103448273,0.4470152946689365,39.06896551724138,1.0144717351613903,-3.3448275862068964
nicholls_colonels,0.6,0.08,59.48,70.84,4.76,,,,,,-0.12,,0.42571865241066287,36.04,0.524034667121664,-7.44
montana_lady_griz,0.4,0.06666666666666667,67.93333333333334,60.6,14.466666666666667,,,,,,0.06666666666666667,,0.45692899351734045,41.2,0.9640342537492221,-3.8
ucf_knights,1.0,0.037037037037037035,60.666666666666664,47.48148148148148,16.444444444444443,,,,,,0.07407407407407407,694.5185185185185,0.45441718245084173,37.407407407407405,0.92067383107577,1.037037037037037
usc_trojans,0.8076923076923077,0.15384615384615385,64.73076923076923,64.3076923076923,11.923076923076923,,,,,,0.2692307692307692,656.8846153846154,0.4519372684770503,39.0,0.8926829538724712,-2.9615384615384617
south_dakota_state_jackrabbits,0.65625,0.0,74.125,58.0625,24.21875,,,,,,0.0,,0.4903077693940495,36.90625,1.4120563897907648,-2.71875
ucla_bruins,0.64,0.2,65.96,61.36,13.52,,,,0.28,,0.12,943.0,0.44572212169975606,36.88,1.1202191664544607,-8.0
st_johns_red_storm,0.4838709677419355,0.06451612903225806,72.03225806451613,73.70967741935483,10.516129032258064,,,,0.12903225806451613,,0.0,415.741935483871,0.4514464547060159,34.483870967741936,1.0048129434177568,-4.096774193548387
long_beach_state_beach,0.48148148148148145,0.0,62.03703703703704,56.77777777777778,12.88888888888889,,,,,,-0.037037037037037035,,0.4230753432309375,30.814814814814813,1.0203648778949774,-0.7407407407407407
rhode_island_rams,0.7857142857142857,0.10714285714285714,63.785714285714285,52.464285714285715,18.178571428571427,,,,,,0.03571428571428571,,0.4498231266070843,39.285714285714285,0.9857261308707017,-1.6071428571428572
clemson_tigers,0.7241379310344828,0.20689655172413793,65.34482758620689,71.10344827586206,9.586206896551724,,,,,,0.2413793103448276,206.31034482758622,0.4229382716232857,36.3448275862069,0.6650861252788229,-4.620689655172414
mount_st_marys_mountaineers,0.39285714285714285,0.07142857142857142,63.607142857142854,60.035714285714285,13.714285714285714,,,,,,0.03571428571428571,,0.44948969796187577,33.535714285714285,0.7854340551294335,-6.428571428571429
duke_blue_devils,0.43333333333333335,0.03333333333333333,65.03333333333333,62.166666666666664,12.633333333333333,,,,,,0.1,247.43333333333334,0.42152746456119417,38.93333333333333,0.8087969997547891,-3.933333333333333
troy_trojans,0.12903225806451613,0.3225806451612903,79.29032258064517,68.12903225806451,18.06451612903226,,,,,,-0.06451612903225806,,0.43170260349434986,51.03225806451613,0.8711314887438426,-3.4838709677419355
marshall_thundering_herd,0.5,0.03571428571428571,63.642857142857146,60.0,14.178571428571429,,,,,,-0.07142857142857142,,0.4103546002717407,37.464285714285715,0.9376716215255578,-8.857142857142858
bluefield_state_big_blues,1.0,0.0,37.5,92.0,0.0,,,,,,0.0,,0.2904294803817603,28.0,0.3774193548387097,-5.0
ualbany_great_danes,1.4516129032258065,0.0,57.29032258064516,48.483870967741936,14.709677419354838,,,,,,0.06451612903225806,,0.42715012244910944,35.67741935483871,0.7661585030372021,-1.5806451612903225
boston_college_eagles,0.5,0.03333333333333333,72.13333333333334,66.53333333333333,15.033333333333333,,,,0.0,,0.1,407.3666666666667,0.468924208474231,37.333333333333336,0.8621409596460266,-5.166666666666667
colorado_state_rams,0.34375,0.03125,69.1875,62.71875,14.0,,,,,,0.09375,,0.44962554843582575,37.78125,1.5084061873583934,-3.84375
louisville_cardinals,0.27586206896551724,0.41379310344827586,72.17241379310344,55.03448275862069,23.517241379310345,,,,,,0.06896551724137931,613.1724137931035,0.4737338416936108,38.96551724137931,1.0792349216030759,-1.9310344827586208
colgate_raiders,1.0666666666666667,0.13333333333333333,53.9,63.1,5.533333333333333,,,318.56666666666666,0.0,,-0.06666666666666667,188.4,0.40476707094036524,32.2,0.6493790543248749,-7.433333333333334
syracuse_orange,0.20689655172413793,0.2413793103448276,71.0,74.82758620689656,11.931034482758621,,,,,,0.2413793103448276,501.7241379310345,0.42049456793158846,34.86206896551724,0.935059835364095,-3.206896551724138
life_university_running_eagles,1.5,0.0,53.0,70.5,0.5,,,,,,0.0,,0.36791929941248197,41.5,0.31746031746031744,-10.0
lipscomb_bisons,0.8333333333333334,0.16666666666666666,59.56666666666667,65.56666666666666,8.866666666666667,,,,,,-0.13333333333333333,,0.41083178211779037,35.36666666666667,0.7360870601848165,-9.233333333333333
st_francis_brooklyn_terriers,0.4444444444444444,0.0,64.70370370370371,61.851851851851855,11.222222222222221,,,,,,0.0,,0.43476365088755525,32.81481481481482,0.9833568800791844,-4.185185185185185
stony_brook_seawolves,0.6071428571428571,0.07142857142857142,68.07142857142857,56.5,16.892857142857142,,,,0.0,,0.0,122.75,0.4539032502561136,39.464285714285715,0.9224100520775111,-3.7857142857142856
new_hampshire_wildcats,1.0714285714285714,0.07142857142857142,52.964285714285715,60.75,6.785714285714286,,,,,,-0.03571428571428571,,0.39720705805954776,32.5,0.5996440047791051,-7.178571428571429
wagner_seahawks,0.4827586206896552,0.20689655172413793,60.58620689655172,58.206896551724135,11.758620689655173,,,418.55172413793105,,,-0.034482758620689655,77.89655172413794,0.4380512767605958,34.41379310344828,0.8392991685510635,-5.931034482758621
princeton_tigers,0.6666666666666666,0.0,68.88888888888889,51.2962962962963,23.333333333333332,,,,,,0.037037037037037035,164.92592592592592,0.4516884600699012,39.666666666666664,1.0113666631853617,-3.037037037037037
maine_black_bears,0.6774193548387096,0.03225806451612903,58.806451612903224,56.354838709677416,12.806451612903226,,,,0.0,,0.06451612903225806,289.96774193548384,0.4090291731319224,32.54838709677419,1.1321360540488175,-4.0
uc_irvine_anteaters,0.53125,0.0,67.03125,60.8125,13.8125,,,,,,0.125,,0.428250506968325,37.96875,0.9160445307275509,-4.65625
gonzaga_bulldogs,0.78125,0.125,69.3125,55.75,20.5,,,,,,0.0625,884.25,0.4719054317545781,40.625,1.0204629115402142,-3.65625
hawaii_rainbow_wahine,0.7931034482758621,0.10344827586206896,64.44827586206897,62.96551724137931,11.310344827586206,,,,,,0.13793103448275862,2024.8275862068965,0.4504728586543381,35.86206896551724,0.8098291586887189,-6.344827586206897
saint_josephs_hawks,0.9333333333333333,0.03333333333333333,58.266666666666666,59.96666666666667,9.133333333333333,,,,,,0.0,342.8666666666667,0.43055657127807323,33.4,0.9289437156697219,-5.433333333333334
maryland_eastern_shore_hawks,0.48,0.12,63.6,62.44,,,,,,,-0.08,,0.411864094403247,42.64,0.7500736205539275,-9.88
quinnipiac_bobcats,0.5161290322580645,0.0,67.6774193548387,59.516129032258064,15.129032258064516,,,,0.0,,-0.03225806451612903,106.6774193548387,0.43859752208866615,39.25806451612903,0.8514432429536382,-3.935483870967742
hartford_hawks,0.8666666666666667,0.06666666666666667,54.06666666666667,71.56666666666666,3.6,,,,,,-0.06666666666666667,259.2,0.38312132697538664,34.36666666666667,0.5492479853718917,-6.766666666666667
